order_id,order_date,customer_id,cohort_month,category,product_name,sku,size,units,gross_revenue,discount,net_sales,product_cost,shipping_cost,payment_fee,returned,return_reason,return_logistics_cost,refund_amount,return_adjusted_profit,city,state,city_tier,channel,inventory_on_hand,stockout_risk,markdown_risk
ORD100314,2025-04-21,C85548,2025-04,Western Wear,Wide-leg Jeans,WE-WID-L,L,1,1778.12,287.5,1490.62,849.18,134.19,29.91,True,Size too small,179.26,1336.38,-1038.3,Guntur,Andhra Pradesh,Tier 3,Web,63,0.158,0.23
ORD106667,2025-04-21,C13226,2025-04,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,1269.38,241.3,1028.08,436.69,86.02,21.4,False,Not returned,0.0,0.0,483.97,Bengaluru,Karnataka,Tier 1,Web,101,0.143,0.166
ORD101785,2025-04-21,C66357,2025-04,Footwear,Heels,FO-HEE-S,S,1,2147.04,419.34,1727.7,991.8,92.28,35.97,False,Not returned,0.0,0.0,607.65,Pune,Maharashtra,Tier 1,App,159,0.142,0.086
ORD101250,2025-04-21,C27491,2025-04,Ethnic Wear,Saree,ET-SAR-XXL,XXL,1,1774.65,396.91,1377.74,718.44,119.36,30.45,False,Not returned,0.0,0.0,509.49,Ajmer,Rajasthan,Tier 3,Web,231,0.185,0.302
ORD108721,2025-04-21,C51742,2025-04,Activewear,Training Tee,AC-TRA-XS,XS,1,1210.37,380.73,829.64,514.81,94.94,16.92,True,Size too small,141.03,795.07,-733.13,Chennai,Tamil Nadu,Tier 1,Marketplace,265,0.26,0.598
ORD103274,2025-04-21,C42828,2025-04,Activewear,Leggings,AC-LEG-XL,XL,1,1139.06,166.42,972.64,603.43,76.14,19.88,False,Not returned,0.0,0.0,273.19,Bengaluru,Karnataka,Tier 1,App,122,0.364,0.324
ORD101505,2025-04-21,C13534,2025-04,Footwear,Sandals,FO-SAN-L,L,1,2061.92,114.48,1947.44,1162.82,87.82,34.17,True,Size too large,113.35,1899.09,-1349.81,Mumbai,Maharashtra,Tier 1,Web,273,0.265,0.684
ORD107990,2025-04-21,C79947,2025-04,Ethnic Wear,Palazzo Set,ET-PAL-XS,XS,1,2067.07,613.91,1453.16,752.77,65.59,23.96,False,Not returned,0.0,0.0,610.84,Hyderabad,Telangana,Tier 1,Web,142,0.3,0.493
ORD101123,2025-04-21,C27285,2025-04,Footwear,Sandals,FO-SAN-XL,XL,2,1929.57,324.4,1605.17,983.13,148.07,30.44,True,Size too large,168.06,1503.67,-1228.2,Surat,Gujarat,Tier 2,Influencer,156,0.235,0.351
ORD101708,2025-04-21,C22620,2025-04,Ethnic Wear,Kurta Set,ET-KUR-XL,XL,1,1765.15,425.07,1340.08,723.63,91.78,22.61,False,Not returned,0.0,0.0,502.06,Delhi NCR,Delhi,Tier 1,Web,90,0.451,0.356
ORD105102,2025-04-21,C37619,2025-04,Activewear,Leggings,AC-LEG-S,S,1,1148.21,313.82,834.39,532.07,116.08,14.39,False,Not returned,0.0,0.0,171.85,Jodhpur,Rajasthan,Tier 3,App,121,0.245,0.234
ORD102252,2025-04-21,C33667,2025-04,Accessories,Scarf,AC-SCA-OneSize,One Size,1,862.26,142.64,719.62,316.85,121.54,14.67,False,Not returned,0.0,0.0,266.56,Udaipur,Rajasthan,Tier 3,Retail Partner,96,0.436,0.417
ORD108018,2025-04-21,C43094,2025-04,Ethnic Wear,Kurta Set,ET-KUR-S,S,1,1520.54,276.5,1244.04,631.9,105.35,29.23,True,Fabric expectation mismatch,157.79,1198.28,-878.51,Ajmer,Rajasthan,Tier 3,Web,239,0.423,0.612
ORD106476,2025-04-21,C15053,2025-04,Western Wear,Crop Top,WE-CRO-L,L,2,4311.72,1185.36,3126.36,1718.92,121.74,58.87,False,Not returned,0.0,0.0,1226.83,Jaipur,Rajasthan,Tier 2,App,338,0.357,0.317
ORD107098,2025-04-22,C64570,2025-04,Activewear,Leggings,AC-LEG-M,M,1,1472.07,432.9,1039.17,636.07,82.98,16.85,False,Not returned,0.0,0.0,303.27,Chandigarh,Punjab,Tier 2,Retail Partner,249,0.054,0.385
ORD100830,2025-04-22,C23983,2025-04,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,1009.52,241.9,767.62,340.72,98.85,15.49,False,Not returned,0.0,0.0,312.56,Bengaluru,Karnataka,Tier 1,Web,184,0.094,0.389
ORD101453,2025-04-22,C77573,2025-04,Ethnic Wear,Anarkali Dress,ET-ANA-L,L,1,1867.94,220.96,1646.98,836.79,98.33,28.84,False,Not returned,0.0,0.0,683.02,Indore,Madhya Pradesh,Tier 2,App,206,0.236,0.034
ORD101891,2025-04-22,C85629,2025-04,Footwear,Heels,FO-HEE-S,S,1,3091.77,480.88,2610.89,1573.83,87.46,38.62,True,Size too small,115.1,2583.86,-1787.98,Bengaluru,Karnataka,Tier 1,Marketplace,158,0.753,0.532
ORD107242,2025-04-22,C87599,2025-04,Beauty,Lip Tint,BE-LIP-OneSize,One Size,2,1642.32,120.42,1521.9,761.01,154.76,34.48,False,Not returned,0.0,0.0,571.65,Mysuru,Karnataka,Tier 3,Web,277,0.208,0.203
ORD107326,2025-04-22,C45549,2025-04,Footwear,Heels,FO-HEE-M,M,1,1910.16,602.67,1307.49,721.87,81.97,30.08,False,Not returned,0.0,0.0,473.57,Delhi NCR,Delhi,Tier 1,Influencer,23,0.679,0.577
ORD101012,2025-04-22,C10091,2025-04,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,1752.74,35.05,1717.69,985.95,105.31,28.76,False,Not returned,0.0,0.0,597.67,Jaipur,Rajasthan,Tier 2,App,175,0.232,0.171
ORD105611,2025-04-22,C78510,2025-04,Western Wear,Wide-leg Jeans,WE-WID-S,S,1,1969.29,163.88,1805.41,834.57,93.07,43.23,False,Not returned,0.0,0.0,834.54,Mumbai,Maharashtra,Tier 1,Web,304,0.185,0.352
ORD102750,2025-04-22,C53036,2025-04,Footwear,Heels,FO-HEE-M,M,1,2148.39,64.36,2084.03,1233.06,99.99,31.36,True,Fabric expectation mismatch,150.77,2023.76,-1454.91,Jaipur,Rajasthan,Tier 2,App,65,0.762,0.736
ORD105877,2025-04-22,C92694,2025-04,Western Wear,Crop Top,WE-CRO-XL,XL,1,1134.85,304.98,829.87,464.35,101.54,15.76,False,Not returned,0.0,0.0,248.22,Bengaluru,Karnataka,Tier 1,App,204,0.613,0.489
ORD103877,2025-04-22,C90138,2025-04,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,1207.68,139.18,1068.5,459.09,89.7,21.93,False,Not returned,0.0,0.0,497.78,Bengaluru,Karnataka,Tier 1,Influencer,63,0.112,0.373
ORD105327,2025-04-22,C11792,2025-04,Footwear,Sneakers,FO-SNE-M,M,1,2436.41,204.06,2232.35,1374.23,130.72,48.63,True,Fabric expectation mismatch,175.09,1997.26,-1493.58,Mysuru,Karnataka,Tier 3,Marketplace,132,0.224,0.684
ORD102161,2025-04-22,C73991,2025-04,Accessories,Handbag,AC-HAN-OneSize,One Size,1,911.17,18.22,892.95,374.05,82.3,18.27,False,Not returned,0.0,0.0,418.33,Kochi,Kerala,Tier 2,App,94,0.227,0.133
ORD102486,2025-04-22,C88017,2025-04,Footwear,Heels,FO-HEE-L,L,1,2007.15,477.33,1529.82,916.12,93.75,36.23,False,Not returned,0.0,0.0,483.72,Lucknow,Uttar Pradesh,Tier 2,App,307,0.107,0.646
ORD105654,2025-04-22,C34515,2025-04,Western Wear,Crop Top,WE-CRO-S,S,1,1460.89,166.98,1293.91,741.54,95.96,20.23,True,Size too small,148.52,1233.74,-946.08,Pune,Maharashtra,Tier 1,Web,176,0.445,0.368
ORD107026,2025-04-22,C26761,2025-04,Ethnic Wear,Kurta Set,ET-KUR-XXL,XXL,1,1564.57,319.91,1244.66,590.31,113.44,26.91,False,Not returned,0.0,0.0,514.0,Jodhpur,Rajasthan,Tier 3,Web,134,0.434,0.16
ORD101106,2025-04-22,C81970,2025-04,Ethnic Wear,Palazzo Set,ET-PAL-L,L,2,4252.61,849.3,3403.31,1525.01,158.55,77.16,False,Not returned,0.0,0.0,1642.59,Mumbai,Maharashtra,Tier 1,App,183,0.344,0.037
ORD106005,2025-04-22,C63769,2025-04,Activewear,Sports Bra,AC-SPO-S,S,1,679.81,63.39,616.42,385.07,77.58,10.85,False,Not returned,0.0,0.0,142.92,Surat,Gujarat,Tier 2,App,166,0.229,0.047
ORD105687,2025-04-22,C14413,2025-04,Western Wear,Crop Top,WE-CRO-XS,XS,1,1764.78,127.16,1637.62,922.11,132.96,32.14,False,Not returned,0.0,0.0,550.41,Guntur,Andhra Pradesh,Tier 3,App,182,0.409,0.187
ORD106125,2025-04-22,C72205,2025-04,Activewear,Training Tee,AC-TRA-L,L,1,930.79,128.07,802.72,482.35,99.66,14.93,False,Not returned,0.0,0.0,205.78,Surat,Gujarat,Tier 2,App,219,0.428,0.263
ORD101810,2025-04-22,C61348,2025-04,Ethnic Wear,Kurta Set,ET-KUR-M,M,2,2133.26,231.86,1901.4,1009.96,132.56,41.25,True,Fabric expectation mismatch,193.87,1848.85,-1325.09,Lucknow,Uttar Pradesh,Tier 2,Web,125,0.219,0.5
ORD101905,2025-04-22,C34702,2025-04,Activewear,Leggings,AC-LEG-XS,XS,1,1509.02,30.18,1478.84,840.86,93.58,30.33,True,Damaged item,129.76,1467.1,-1082.79,Jaipur,Rajasthan,Tier 2,App,225,0.158,0.488
ORD102686,2025-04-22,C95277,2025-04,Western Wear,Bodycon Dress,WE-BOD-XL,XL,1,1368.82,177.8,1191.02,619.08,94.81,24.32,False,Not returned,0.0,0.0,452.81,Chennai,Tamil Nadu,Tier 1,Marketplace,230,0.397,0.415
ORD104498,2025-04-22,C22378,2025-04,Beauty,Compact,BE-COM-OneSize,One Size,1,501.4,103.52,397.88,173.51,122.5,6.66,False,Not returned,0.0,0.0,95.21,Ajmer,Rajasthan,Tier 3,Marketplace,101,0.081,0.124
ORD105833,2025-04-22,C54231,2025-04,Ethnic Wear,Kurta Set,ET-KUR-XL,XL,2,4188.53,504.5,3684.03,1949.16,126.98,77.85,True,Size too small,197.98,3386.82,-2054.76,Indore,Madhya Pradesh,Tier 2,App,60,0.224,0.706
ORD100118,2025-04-22,C76503,2025-04,Western Wear,Wide-leg Jeans,WE-WID-M,M,2,3233.12,509.09,2724.03,1419.76,88.59,41.97,True,Color mismatch,114.09,2370.77,-1311.15,Mumbai,Maharashtra,Tier 1,Influencer,166,0.252,0.736
ORD106384,2025-04-22,C49990,2025-04,Accessories,Belt,AC-BEL-OneSize,One Size,1,991.67,130.2,861.47,368.57,97.15,17.01,False,Not returned,0.0,0.0,378.74,Hyderabad,Telangana,Tier 1,App,22,0.214,0.412
ORD107403,2025-04-22,C44433,2025-04,Western Wear,Denim Jacket,WE-DEN-XL,XL,1,1230.61,284.12,946.49,546.98,107.5,16.33,False,Not returned,0.0,0.0,275.68,Delhi NCR,Delhi,Tier 1,App,283,0.42,0.628
ORD103481,2025-04-22,C12325,2025-04,Accessories,Scarf,AC-SCA-OneSize,One Size,1,644.9,120.15,524.75,251.5,106.41,10.47,False,Not returned,0.0,0.0,156.37,Ajmer,Rajasthan,Tier 3,Marketplace,103,0.466,0.084
ORD103277,2025-04-22,C14379,2025-04,Accessories,Handbag,AC-HAN-OneSize,One Size,1,996.55,96.3,900.25,375.3,102.71,20.63,False,Not returned,0.0,0.0,401.61,Indore,Madhya Pradesh,Tier 2,App,259,0.197,0.157
ORD100856,2025-04-22,C46940,2025-04,Footwear,Heels,FO-HEE-M,M,1,1193.9,57.15,1136.75,600.46,98.93,20.85,False,Not returned,0.0,0.0,416.51,Lucknow,Uttar Pradesh,Tier 2,App,101,0.582,0.479
ORD107297,2025-04-23,C99918,2025-04,Western Wear,Denim Jacket,WE-DEN-L,L,1,994.2,269.54,724.66,429.24,85.76,14.15,True,Color mismatch,132.42,629.87,-566.78,Delhi NCR,Delhi,Tier 1,App,222,0.53,0.432
ORD100924,2025-04-23,C75049,2025-04,Beauty,Compact,BE-COM-OneSize,One Size,2,1784.1,319.36,1464.74,744.66,176.41,32.36,False,Not returned,0.0,0.0,511.31,Jodhpur,Rajasthan,Tier 3,Influencer,268,0.339,0.117
ORD103569,2025-04-23,C66456,2025-04,Beauty,Kajal,BE-KAJ-OneSize,One Size,1,988.5,117.26,871.24,393.08,100.55,18.28,False,Not returned,0.0,0.0,359.33,Mumbai,Maharashtra,Tier 1,App,212,0.613,0.54
ORD107214,2025-04-23,C43922,2025-04,Accessories,Scarf,AC-SCA-OneSize,One Size,1,1473.71,202.0,1271.71,527.83,137.19,24.06,False,Not returned,0.0,0.0,582.63,Mysuru,Karnataka,Tier 3,Web,184,0.505,0.424
ORD103862,2025-04-23,C82757,2025-04,Footwear,Sneakers,FO-SNE-M,M,1,2476.47,824.29,1652.18,959.59,92.19,36.16,False,Not returned,0.0,0.0,564.24,Hyderabad,Telangana,Tier 1,App,172,0.331,0.122
ORD107215,2025-04-23,C84115,2025-04,Accessories,Belt,AC-BEL-OneSize,One Size,1,887.24,230.76,656.48,320.66,88.26,14.06,False,Not returned,0.0,0.0,233.5,Pune,Maharashtra,Tier 1,App,242,0.448,0.422
ORD104078,2025-04-23,C84447,2025-04,Footwear,Sandals,FO-SAN-S,S,1,1800.3,393.79,1406.51,771.66,119.89,31.05,False,Not returned,0.0,0.0,483.91,Guntur,Andhra Pradesh,Tier 3,App,123,0.415,0.213
ORD104811,2025-04-23,C92130,2025-04,Footwear,Juttis,FO-JUT-XL,XL,1,1686.98,33.74,1653.24,915.22,87.79,31.65,True,Fabric expectation mismatch,148.18,1640.72,-1170.32,Pune,Maharashtra,Tier 1,Web,216,0.399,0.418
ORD106867,2025-04-23,C80948,2025-04,Accessories,Belt,AC-BEL-OneSize,One Size,1,1232.33,138.6,1093.73,479.27,86.28,16.75,False,Not returned,0.0,0.0,511.43,Delhi NCR,Delhi,Tier 1,Marketplace,114,0.228,0.128
ORD108786,2025-04-23,C50384,2025-04,Beauty,Serum,BE-SER-OneSize,One Size,1,622.65,115.74,506.91,252.92,91.98,7.26,False,Not returned,0.0,0.0,154.75,Hyderabad,Telangana,Tier 1,App,247,0.244,0.046
ORD103385,2025-04-23,C44558,2025-04,Western Wear,Crop Top,WE-CRO-S,S,1,2016.36,444.65,1571.71,840.59,89.5,36.61,False,Not returned,0.0,0.0,605.01,Indore,Madhya Pradesh,Tier 2,App,87,0.387,0.343
ORD105423,2025-04-23,C52298,2025-04,Ethnic Wear,Saree,ET-SAR-M,M,1,1927.95,314.33,1613.62,825.98,126.67,36.54,True,Size too large,205.39,1546.86,-1127.82,Udaipur,Rajasthan,Tier 3,App,135,0.106,0.463
ORD104047,2025-04-23,C42497,2025-04,Footwear,Heels,FO-HEE-M,M,1,2249.19,473.72,1775.47,1083.88,94.92,34.27,False,Not returned,0.0,0.0,562.4,Lucknow,Uttar Pradesh,Tier 2,App,183,0.271,0.397
ORD100988,2025-04-23,C36491,2025-04,Western Wear,Denim Jacket,WE-DEN-S,S,1,1192.88,382.32,810.56,461.7,97.18,18.0,False,Not returned,0.0,0.0,233.68,Indore,Madhya Pradesh,Tier 2,Web,179,0.362,0.25
ORD105917,2025-04-23,C86982,2025-04,Ethnic Wear,Saree,ET-SAR-S,S,2,3651.05,603.76,3047.29,1505.3,117.21,55.29,False,Not returned,0.0,0.0,1369.49,Hyderabad,Telangana,Tier 1,App,164,0.047,0.158
ORD102099,2025-04-23,C84103,2025-04,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,470.72,90.39,380.33,230.17,94.7,6.21,True,Color mismatch,143.93,329.24,-423.92,Pune,Maharashtra,Tier 1,App,167,0.318,0.637
ORD101514,2025-04-23,C25669,2025-04,Ethnic Wear,Saree,ET-SAR-S,S,1,2205.69,845.23,1360.46,698.48,118.93,22.35,False,Not returned,0.0,0.0,520.7,Ajmer,Rajasthan,Tier 3,Marketplace,219,0.368,0.158
ORD103332,2025-04-23,C91100,2025-04,Ethnic Wear,Saree,ET-SAR-M,M,1,2020.14,757.71,1262.43,686.7,91.88,22.74,False,Not returned,0.0,0.0,461.11,Bengaluru,Karnataka,Tier 1,Retail Partner,179,0.301,0.154
ORD100507,2025-04-23,C78291,2025-04,Activewear,Sports Bra,AC-SPO-XL,XL,1,965.78,208.51,757.27,445.38,92.99,15.71,True,Size too small,137.73,727.45,-661.99,Chennai,Tamil Nadu,Tier 1,Web,212,0.729,0.395
ORD106788,2025-04-23,C25082,2025-04,Western Wear,Crop Top,WE-CRO-L,L,2,2491.05,755.0,1736.05,1069.49,156.71,24.63,False,Not returned,0.0,0.0,485.22,Guntur,Andhra Pradesh,Tier 3,Marketplace,269,0.395,0.398
ORD105126,2025-04-23,C71139,2025-04,Western Wear,Bodycon Dress,WE-BOD-XL,XL,1,1195.09,223.56,971.53,536.03,102.45,17.05,False,Not returned,0.0,0.0,316.0,Chandigarh,Punjab,Tier 2,Web,135,0.5,0.168
ORD100616,2025-04-24,C51302,2025-04,Footwear,Heels,FO-HEE-S,S,1,1588.2,403.67,1184.53,594.88,93.89,25.86,False,Not returned,0.0,0.0,469.9,Mumbai,Maharashtra,Tier 1,App,145,0.473,0.146
ORD106034,2025-04-24,C99785,2025-04,Ethnic Wear,Kurta Set,ET-KUR-XL,XL,1,2440.42,88.71,2351.71,1269.8,115.92,53.36,False,Not returned,0.0,0.0,912.63,Guntur,Andhra Pradesh,Tier 3,Web,129,0.565,0.187
ORD103702,2025-04-24,C75482,2025-04,Western Wear,Wide-leg Jeans,WE-WID-S,S,1,1158.36,309.99,848.37,495.37,100.53,19.49,True,Changed mind,165.77,757.8,-690.59,Delhi NCR,Delhi,Tier 1,App,303,0.643,0.468
ORD103060,2025-04-24,C39919,2025-04,Beauty,Compact,BE-COM-OneSize,One Size,1,470.92,27.63,443.29,215.79,88.03,9.75,False,Not returned,0.0,0.0,129.72,Delhi NCR,Delhi,Tier 1,App,38,0.322,0.246
ORD101562,2025-04-24,C75325,2025-04,Ethnic Wear,Anarkali Dress,ET-ANA-M,M,1,1745.42,415.55,1329.87,717.7,80.15,23.2,True,Size too large,136.43,1197.14,-824.75,Mumbai,Maharashtra,Tier 1,App,101,0.417,0.65
ORD107527,2025-04-24,C43537,2025-04,Footwear,Sneakers,FO-SNE-XXL,XXL,1,1699.26,190.61,1508.65,828.25,91.35,30.1,True,Size too small,116.96,1359.65,-917.66,Bengaluru,Karnataka,Tier 1,App,194,0.436,0.456
ORD103717,2025-04-24,C44699,2025-04,Footwear,Sneakers,FO-SNE-L,L,1,3111.29,850.18,2261.11,1381.73,97.85,40.5,False,Not returned,0.0,0.0,741.03,Jaipur,Rajasthan,Tier 2,App,165,0.419,0.712
ORD105276,2025-04-24,C87095,2025-04,Ethnic Wear,Anarkali Dress,ET-ANA-L,L,1,2106.74,42.13,2064.61,1059.43,99.41,36.09,False,Not returned,0.0,0.0,869.68,Lucknow,Uttar Pradesh,Tier 2,App,241,0.44,0.131
ORD107330,2025-04-24,C69416,2025-04,Ethnic Wear,Kurta Set,ET-KUR-S,S,2,2157.13,45.08,2112.05,1009.52,122.7,42.63,True,Late delivery,156.87,2089.65,-1309.32,Bengaluru,Karnataka,Tier 1,Web,122,0.267,0.484
ORD106099,2025-04-24,C38459,2025-04,Accessories,Belt,AC-BEL-OneSize,One Size,1,942.35,240.5,701.85,322.41,94.73,13.9,False,Not returned,0.0,0.0,270.81,Pune,Maharashtra,Tier 1,App,66,0.428,0.212
ORD105747,2025-04-24,C92833,2025-04,Western Wear,Bodycon Dress,WE-BOD-XL,XL,2,4241.85,623.77,3618.08,2101.77,115.91,62.73,False,Not returned,0.0,0.0,1337.67,Chennai,Tamil Nadu,Tier 1,Marketplace,190,0.541,0.362
ORD101903,2025-04-24,C68074,2025-04,Footwear,Sneakers,FO-SNE-M,M,1,2070.62,645.44,1425.18,790.85,121.56,24.85,False,Not returned,0.0,0.0,487.92,Siliguri,West Bengal,Tier 3,App,175,0.359,0.109
ORD105087,2025-04-24,C29516,2025-04,Footwear,Sneakers,FO-SNE-XXL,XXL,1,1914.76,173.05,1741.71,1047.81,108.48,26.79,True,Changed mind,157.93,1624.1,-1223.4,Udaipur,Rajasthan,Tier 3,Web,233,0.233,0.494
ORD108301,2025-04-24,C25676,2025-04,Activewear,Training Tee,AC-TRA-M,M,1,1204.83,132.33,1072.5,600.73,125.02,19.82,False,Not returned,0.0,0.0,326.93,Jodhpur,Rajasthan,Tier 3,App,203,0.376,0.087
ORD107493,2025-04-24,C92627,2025-04,Western Wear,Denim Jacket,WE-DEN-S,S,1,1343.76,258.51,1085.25,615.05,91.29,16.33,False,Not returned,0.0,0.0,362.58,Kochi,Kerala,Tier 2,Web,135,0.774,0.31
ORD106164,2025-04-24,C65246,2025-04,Western Wear,Bodycon Dress,WE-BOD-M,M,1,1735.95,359.94,1376.01,729.12,105.95,28.66,True,Size too small,165.53,1263.08,-916.33,Pune,Maharashtra,Tier 1,App,173,0.343,0.735
ORD105425,2025-04-24,C59556,2025-04,Beauty,Serum,BE-SER-OneSize,One Size,1,437.2,66.23,370.97,174.8,93.05,8.24,False,Not returned,0.0,0.0,94.88,Mumbai,Maharashtra,Tier 1,Retail Partner,249,0.347,0.189
ORD103594,2025-04-24,C13175,2025-04,Ethnic Wear,Saree,ET-SAR-S,S,2,4437.51,676.71,3760.8,2006.47,172.18,53.12,False,Not returned,0.0,0.0,1529.03,Ajmer,Rajasthan,Tier 3,Retail Partner,61,0.062,0.78
ORD107852,2025-04-24,C74095,2025-04,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,1546.52,425.51,1121.01,614.96,81.61,25.04,True,Damaged item,141.18,1080.02,-821.8,Lucknow,Uttar Pradesh,Tier 2,Web,107,0.616,0.756
ORD102236,2025-04-24,C90244,2025-04,Ethnic Wear,Kurta Set,ET-KUR-S,S,1,3187.47,326.45,2861.02,1492.72,97.74,60.83,False,Not returned,0.0,0.0,1209.73,Delhi NCR,Delhi,Tier 1,App,275,0.28,0.143
ORD107455,2025-04-24,C89347,2025-04,Activewear,Track Pants,AC-TRA-XL,XL,1,874.54,203.79,670.75,420.82,74.7,11.63,False,Not returned,0.0,0.0,163.6,Pune,Maharashtra,Tier 1,Web,248,0.362,0.091
ORD100567,2025-04-24,C30888,2025-04,Western Wear,Crop Top,WE-CRO-L,L,3,4042.84,464.76,3578.08,1967.33,180.93,53.22,True,Fabric expectation mismatch,231.58,3434.45,-2289.43,Lucknow,Uttar Pradesh,Tier 2,App,230,0.797,0.318
ORD108331,2025-04-24,C78281,2025-04,Footwear,Sandals,FO-SAN-XL,XL,1,1738.04,242.96,1495.08,771.07,114.48,24.84,False,Not returned,0.0,0.0,584.69,Udaipur,Rajasthan,Tier 3,Web,70,0.441,0.553
ORD108602,2025-04-24,C24093,2025-04,Western Wear,Crop Top,WE-CRO-S,S,1,1938.49,377.08,1561.41,838.15,99.39,23.52,False,Not returned,0.0,0.0,600.35,Jaipur,Rajasthan,Tier 2,Web,341,0.511,0.657
ORD100482,2025-04-24,C59605,2025-04,Western Wear,Crop Top,WE-CRO-L,L,1,2164.28,424.49,1739.79,986.3,118.62,25.04,True,Fabric expectation mismatch,194.39,1607.23,-1191.79,Jaipur,Rajasthan,Tier 2,Web,187,0.559,0.352
ORD103430,2025-04-24,C94088,2025-04,Western Wear,Wide-leg Jeans,WE-WID-XXL,XXL,1,1515.03,110.65,1404.38,743.87,89.6,27.45,True,Damaged item,125.93,1349.39,-931.86,Bengaluru,Karnataka,Tier 1,App,61,0.272,0.457
ORD106815,2025-04-25,C77155,2025-04,Western Wear,Crop Top,WE-CRO-L,L,2,2661.55,406.79,2254.76,1257.81,127.72,36.23,True,Fabric expectation mismatch,186.69,2222.13,-1575.82,Mumbai,Maharashtra,Tier 1,Web,348,0.426,0.486
ORD105444,2025-04-25,C25456,2025-04,Western Wear,Crop Top,WE-CRO-M,M,1,1485.7,341.71,1143.99,629.25,96.76,24.34,False,Not returned,0.0,0.0,393.64,Lucknow,Uttar Pradesh,Tier 2,Retail Partner,217,0.299,0.468
ORD104747,2025-04-25,C77412,2025-04,Western Wear,Crop Top,WE-CRO-S,S,1,1124.12,145.32,978.8,523.44,110.22,18.41,False,Not returned,0.0,0.0,326.73,Hyderabad,Telangana,Tier 1,App,0,0.456,0.177
ORD101412,2025-04-25,C13383,2025-04,Footwear,Heels,FO-HEE-M,M,1,1376.72,206.95,1169.77,701.8,83.09,28.07,False,Not returned,0.0,0.0,356.81,Bengaluru,Karnataka,Tier 1,Web,105,0.449,0.372
ORD104006,2025-04-25,C73690,2025-04,Footwear,Heels,FO-HEE-XL,XL,1,3065.13,991.18,2073.95,1178.86,115.81,33.69,False,Not returned,0.0,0.0,745.59,Siliguri,West Bengal,Tier 3,Marketplace,113,0.331,0.019
ORD108033,2025-04-25,C77808,2025-04,Footwear,Sneakers,FO-SNE-S,S,1,2946.65,671.12,2275.53,1325.47,99.9,47.83,True,Size too small,125.16,2166.17,-1489.0,Chennai,Tamil Nadu,Tier 1,Web,235,0.193,0.609
ORD107218,2025-04-25,C89760,2025-04,Footwear,Sandals,FO-SAN-S,S,1,1532.56,356.73,1175.83,647.35,84.14,20.38,False,Not returned,0.0,0.0,423.96,Lucknow,Uttar Pradesh,Tier 2,Web,219,0.342,0.312
ORD101817,2025-04-25,C72740,2025-04,Activewear,Track Pants,AC-TRA-S,S,1,1429.42,224.63,1204.79,710.11,122.66,21.3,False,Not returned,0.0,0.0,350.72,Guntur,Andhra Pradesh,Tier 3,App,208,0.472,0.151
ORD102398,2025-04-25,C93232,2025-04,Footwear,Juttis,FO-JUT-M,M,2,5073.53,407.21,4666.32,2803.07,131.43,102.77,False,Not returned,0.0,0.0,1629.05,Chennai,Tamil Nadu,Tier 1,Influencer,44,0.256,0.4
ORD104451,2025-04-26,C11649,2025-04,Footwear,Sneakers,FO-SNE-L,L,2,3349.37,892.28,2457.09,1538.16,123.45,39.67,False,Not returned,0.0,0.0,755.81,Hyderabad,Telangana,Tier 1,App,103,0.386,0.467
ORD107779,2025-04-26,C61785,2025-04,Activewear,Training Tee,AC-TRA-M,M,1,1272.88,291.92,980.96,572.38,93.3,18.07,False,Not returned,0.0,0.0,297.21,Jaipur,Rajasthan,Tier 2,Web,117,0.045,0.366
ORD108346,2025-04-26,C59707,2025-04,Western Wear,Bodycon Dress,WE-BOD-L,L,1,1930.02,332.48,1597.54,947.29,97.27,23.59,True,Size too small,135.28,1554.45,-1160.34,Lucknow,Uttar Pradesh,Tier 2,Influencer,29,0.258,0.441
ORD106254,2025-04-26,C18808,2025-04,Activewear,Training Tee,AC-TRA-XS,XS,1,782.12,20.35,761.77,428.37,120.71,16.81,True,Size too small,187.33,702.56,-694.01,Udaipur,Rajasthan,Tier 3,Web,131,0.131,0.584
ORD101659,2025-04-26,C60425,2025-04,Beauty,Kajal,BE-KAJ-OneSize,One Size,1,715.37,99.15,616.22,285.51,128.3,11.42,False,Not returned,0.0,0.0,190.99,Siliguri,West Bengal,Tier 3,Web,0,0.443,0.048
ORD101851,2025-04-26,C51472,2025-04,Beauty,Serum,BE-SER-OneSize,One Size,1,380.21,39.18,341.03,166.49,133.88,6.79,False,Not returned,0.0,0.0,33.87,Guntur,Andhra Pradesh,Tier 3,Marketplace,161,0.191,0.588
ORD106432,2025-04-26,C26473,2025-04,Activewear,Sports Bra,AC-SPO-S,S,1,996.9,19.94,976.96,610.66,98.66,13.9,True,Fabric expectation mismatch,155.76,866.6,-768.62,Pune,Maharashtra,Tier 1,Retail Partner,173,0.23,0.39
ORD103305,2025-04-26,C27882,2025-04,Activewear,Sports Bra,AC-SPO-L,L,1,1495.81,264.19,1231.62,806.5,101.45,24.01,False,Not returned,0.0,0.0,299.66,Kochi,Kerala,Tier 2,App,158,0.739,0.307
